,Unnamed: 0,name,wm_ID,rating,num_of_rating,price,brand,connection,type,battery,microphone,noise,water,weight,impedance,frequency response,sensitivity,UPC,manufacturerID,HeadphoneStyle,Wireless,HeadphoneType
396,402,"Bluetooth 5.0 True Wireless Earbuds Headphones w/ Charging Case, One-Step Pairing, IP67 Waterproof, 20Hrs Playtime In-Ear Headset Earphone Hands-free Earpiece Built-in Mic for iPhone/Android Black",586219737.0,4.6,86,28.99,why,1,,6.0,1.0,,proof,lightweight,,,,,4.0,,Y,
397,403,"Bose QuietComfort Noise Cancelling Earbuds – True Wireless Headphones, Black",585374518.0,3.7,10,279.0,bose,0,,6.0,1.0,cancel,,,,,,,11.0,in,Y,in
398,404,Bose Noise Cancelling Wireless Headphones 700 with Google Assistant,575563048.0,4.7,235,379.0,turn,0,,20.0,1.0,cancel,,lightweight,,,,,700.0,over,Y,over
399,405,Walkers Razor Flat Dark Earth American Flag,,4.4,7,47.99,the,0,,,1.0,reduct,,,,,23db,,23.0,,Y,over
400,406,Apple AirPods Pro,577856461.0,4.6,2245,219.0,active,1,in,24.0,,cancel,resist,,,,,,1.0,in,Y,in
401,407,"ONIKUMA K10 Gaming Headset,Stereo Bass Surround RGB Noise Cancelling Over Ear Headphones with Mic,for PS4 Xbox One PC Nintendo Switch Tablet Smartphone",,4.8,12,35.99,perfect,0,,,1.0,reduct,,550g,,20hz,3db,,50.0,,N,
402,408,"Bluetooth 5.0 True Wireless Earbuds Headphones w/ Charging Case, One-Step Pairing, IP67 Waterproof, 20Hrs Playtime In-Ear Headset Earphone Hands-free Earpiece Built-in Mic for iPhone/Android Black",586219737.0,4.6,86,28.99,why,1,,6.0,1.0,,proof,lightweight,,,,,4.0,,Y,
403,409,Beats Studio3 Wireless Over-Ear Noise Cancelling Headphones - Matte Black,571298612.0,4.1,127,229.99,beats,0,on,40.0,1.0,cancel,,9.17 oz,,,,,3.0,over,Y,on
404,410,"Bose QuietComfort Noise Cancelling Earbuds – True Wireless Headphones, Black",585374518.0,3.7,10,279.0,bose,0,,6.0,1.0,cancel,,,,,,,11.0,in,Y,in
405,411,Bose Noise Cancelling Wireless Headphones 700 with Google Assistant,575563048.0,4.7,235,379.0,turn,0,,20.0,1.0,cancel,,lightweight,,,,,700.0,over,Y,over
406,412,Walkers Razor Flat Dark Earth American Flag,,4.4,7,47.99,the,0,,,1.0,reduct,,,,,23db,,23.0,,Y,over
407,413,Apple AirPods Pro,577856461.0,4.6,2245,219.0,active,1,in,24.0,,cancel,resist,,,,,,1.0,in,Y,in
408,414,"ONIKUMA K10 Gaming Headset,Stereo Bass Surround RGB Noise Cancelling Over Ear Headphones with Mic,for PS4 Xbox One PC Nintendo Switch Tablet Smartphone",,4.8,12,35.99,perfect,0,,,1.0,reduct,,550g,,20hz,3db,,50.0,,N,
409,415,"Bluetooth 5.0 True Wireless Earbuds Headphones w/ Charging Case, One-Step Pairing, IP67 Waterproof, 20Hrs Playtime In-Ear Headset Earphone Hands-free Earpiece Built-in Mic for iPhone/Android Black",586219737.0,4.6,86,28.99,why,1,,6.0,1.0,,proof,lightweight,,,,,4.0,,Y,
410,416,Beats Studio3 Wireless Over-Ear Noise Cancelling Headphones - Matte Black,571298612.0,4.1,127,229.99,beats,0,on,40.0,1.0,cancel,,9.17 oz,,,,,3.0,over,Y,on
411,417,"Bose QuietComfort Noise Cancelling Earbuds – True Wireless Headphones, Black",585374518.0,3.7,10,279.0,bose,0,,6.0,1.0,cancel,,,,,,,11.0,in,Y,in
412,418,Bose Noise Cancelling Wireless Headphones 700 with Google Assistant,575563048.0,4.7,235,379.0,turn,0,,20.0,1.0,cancel,,lightweight,,,,,700.0,over,Y,over
413,419,Walkers Razor Flat Dark Earth American Flag,,4.4,7,47.99,the,0,,,1.0,reduct,,,,,23db,,23.0,,Y,over
414,420,Apple AirPods Pro,577856461.0,4.6,2245,219.0,active,1,in,24.0,,cancel,resist,,,,,,1.0,in,Y,in
415,421,"ONIKUMA K10 Gaming Headset,Stereo Bass Surround RGB Noise Cancelling Over Ear Headphones with Mic,for PS4 Xbox One PC Nintendo Switch Tablet Smartphone",,4.8,12,35.99,perfect,0,,,1.0,reduct,,550g,,20hz,3db,,50.0,,N,
416,422,"Bluetooth 5.0 True Wireless Earbuds Headphones w/ Charging Case, One-Step Pairing, IP67 Waterproof, 20Hrs Playtime In-Ear Headset Earphone Hands-free Earpiece Built-in Mic for iPhone/Android Black",586219737.0,4.6,86,28.99,why,1,,6.0,1.0,,proof,lightweight,,,,,4.0,,Y,
417,423,Beats Studio3 Wireless Over-Ear Noise Cancelling Headphones - Matte Black,571298612.0,4.1,127,229.99,beats,0,on,40.0,1.0,cancel,,9.17 oz,,,,,3.0,over,Y,on
418,424,"Bose QuietComfort Noise Cancelling Earbuds – True Wireless Headphones, Black",585374518.0,3.7,10,279.0,bose,0,,6.0,1.0,cancel,,,,,,,11.0,in,Y,in
419,425,Bose Noise Cancelling Wireless Headphones 700 with Google Assistant,575563048.0,4.7,235,379.0,turn,0,,20.0,1.0,cancel,,lightweight,,,,,700.0,over,Y,over
420,426,Walkers Razor Flat Dark Earth American Flag,,4.4,7,47.99,the,0,,,1.0,reduct,,,,,23db,,23.0,,Y,over
421,427,Apple AirPods Pro,577856461.0,4.6,2245,219.0,active,1,in,24.0,,cancel,resist,,,,,,1.0,in,Y,in
422,428,"ONIKUMA K10 Gaming Headset,Stereo Bass Surround RGB Noise Cancelling Over Ear Headphones with Mic,for PS4 Xbox One PC Nintendo Switch Tablet Smartphone",,4.8,12,35.99,perfect,0,,,1.0,reduct,,550g,,20hz,3db,,50.0,,N,
423,429,"Bluetooth 5.0 True Wireless Earbuds Headphones w/ Charging Case, One-Step Pairing, IP67 Waterproof, 20Hrs Playtime In-Ear Headset Earphone Hands-free Earpiece Built-in Mic for iPhone/Android Black",586219737.0,4.6,86,28.99,why,1,,6.0,1.0,,proof,lightweight,,,,,4.0,,Y,
424,430,"Bose QuietComfort Noise Cancelling Earbuds – True Wireless Headphones, Black",585374518.0,3.7,10,279.0,bose,0,,6.0,1.0,cancel,,,,,,,11.0,in,Y,in
425,431,Bose Noise Cancelling Wireless Headphones 700 with Google Assistant,575563048.0,4.7,235,379.0,turn,0,,20.0,1.0,cancel,,lightweight,,,,,700.0,over,Y,over
426,432,Walkers Razor Flat Dark Earth American Flag,,4.4,7,47.99,the,0,,,1.0,reduct,,,,,23db,,23.0,,Y,over
427,433,Apple AirPods Pro,577856461.0,4.6,2245,219.0,active,1,in,24.0,,cancel,resist,,,,,,1.0,in,Y,in
428,434,"ONIKUMA K10 Gaming Headset,Stereo Bass Surround RGB Noise Cancelling Over Ear Headphones with Mic,for PS4 Xbox One PC Nintendo Switch Tablet Smartphone",,4.8,12,35.99,perfect,0,,,1.0,reduct,,550g,,20hz,3db,,50.0,,N,
429,435,"Bluetooth 5.0 True Wireless Earbuds Headphones w/ Charging Case, One-Step Pairing, IP67 Waterproof, 20Hrs Playtime In-Ear Headset Earphone Hands-free Earpiece Built-in Mic for iPhone/Android Black",586219737.0,4.6,86,28.99,why,1,,6.0,1.0,,proof,lightweight,,,,,4.0,,Y,
430,436,"Bose QuietComfort Noise Cancelling Earbuds – True Wireless Headphones, Black",585374518.0,3.7,10,279.0,bose,0,,6.0,1.0,cancel,,,,,,,11.0,in,Y,in
431,437,Bose Noise Cancelling Wireless Headphones 700 with Google Assistant,575563048.0,4.7,235,379.0,turn,0,,20.0,1.0,cancel,,lightweight,,,,,700.0,over,Y,over
432,438,Walkers Razor Flat Dark Earth American Flag,,4.4,7,47.99,the,0,,,1.0,reduct,,,,,23db,,23.0,,Y,over
433,439,Apple AirPods Pro,577856461.0,4.6,2245,219.0,active,1,in,24.0,,cancel,resist,,,,,,1.0,in,Y,in
434,440,"ONIKUMA K10 Gaming Headset,Stereo Bass Surround RGB Noise Cancelling Over Ear Headphones with Mic,for PS4 Xbox One PC Nintendo Switch Tablet Smartphone",,4.8,12,35.99,perfect,0,,,1.0,reduct,,550g,,20hz,3db,,50.0,,N,
435,441,"Bluetooth 5.0 True Wireless Earbuds Headphones w/ Charging Case, One-Step Pairing, IP67 Waterproof, 20Hrs Playtime In-Ear Headset Earphone Hands-free Earpiece Built-in Mic for iPhone/Android Black",586219737.0,4.6,86,28.99,why,1,,6.0,1.0,,proof,lightweight,,,,,4.0,,Y,
436,442,Beats Studio3 Wireless Over-Ear Noise Cancelling Headphones - Matte Black,571298612.0,4.1,127,229.99,beats,0,on,40.0,1.0,cancel,,9.17 oz,,,,,3.0,over,Y,on
437,443,"Bose QuietComfort Noise Cancelling Earbuds – True Wireless Headphones, Black",585374518.0,3.7,10,279.0,bose,0,,6.0,1.0,cancel,,,,,,,11.0,in,Y,in
438,444,Bose Noise Cancelling Wireless Headphones 700 with Google Assistant,575563048.0,4.7,235,379.0,turn,0,,20.0,1.0,cancel,,lightweight,,,,,700.0,over,Y,over
439,445,Walkers Razor Flat Dark Earth American Flag,,4.4,7,47.99,the,0,,,1.0,reduct,,,,,23db,,23.0,,Y,over
440,446,Apple AirPods Pro,577856461.0,4.6,2245,219.0,active,1,in,24.0,,cancel,resist,,,,,,1.0,in,Y,in
441,447,"ONIKUMA K10 Gaming Headset,Stereo Bass Surround RGB Noise Cancelling Over Ear Headphones with Mic,for PS4 Xbox One PC Nintendo Switch Tablet Smartphone",,4.8,12,35.99,perfect,0,,,1.0,reduct,,550g,,20hz,3db,,50.0,,N,
442,448,"Bluetooth 5.0 True Wireless Earbuds Headphones w/ Charging Case, One-Step Pairing, IP67 Waterproof, 20Hrs Playtime In-Ear Headset Earphone Hands-free Earpiece Built-in Mic for iPhone/Android Black",586219737.0,4.6,86,28.99,why,1,,6.0,1.0,,proof,lightweight,,,,,4.0,,Y,
443,449,Beats Studio3 Wireless Over-Ear Noise Cancelling Headphones - Matte Black,571298612.0,4.1,127,229.99,beats,0,on,40.0,1.0,cancel,,9.17 oz,,,,,3.0,over,Y,on
444,450,"Bose QuietComfort Noise Cancelling Earbuds – True Wireless Headphones, Black",585374518.0,3.7,10,279.0,bose,0,,6.0,1.0,cancel,,,,,,,11.0,in,Y,in
445,451,Bose Noise Cancelling Wireless Headphones 700 with Google Assistant,575563048.0,4.7,235,379.0,turn,0,,20.0,1.0,cancel,,lightweight,,,,,700.0,over,Y,over
446,452,Walkers Razor Flat Dark Earth American Flag,,4.4,7,47.99,the,0,,,1.0,reduct,,,,,23db,,23.0,,Y,over
447,453,Apple AirPods Pro,577856461.0,4.6,2245,219.0,active,1,in,24.0,,cancel,resist,,,,,,1.0,in,Y,in
448,454,"ONIKUMA K10 Gaming Headset,Stereo Bass Surround RGB Noise Cancelling Over Ear Headphones with Mic,for PS4 Xbox One PC Nintendo Switch Tablet Smartphone",,4.8,12,35.99,perfect,0,,,1.0,reduct,,550g,,20hz,3db,,50.0,,N,
449,455,"Bluetooth 5.0 True Wireless Earbuds Headphones w/ Charging Case, One-Step Pairing, IP67 Waterproof, 20Hrs Playtime In-Ear Headset Earphone Hands-free Earpiece Built-in Mic for iPhone/Android Black",586219737.0,4.6,86,28.99,why,1,,6.0,1.0,,proof,lightweight,,,,,4.0,,Y,
450,456,Beats Studio3 Wireless Over-Ear Noise Cancelling Headphones - Matte Black,571298612.0,4.1,127,229.99,beats,0,on,40.0,1.0,cancel,,9.17 oz,,,,,3.0,over,Y,on
451,457,"Bose QuietComfort Noise Cancelling Earbuds – True Wireless Headphones, Black",585374518.0,3.7,10,279.0,bose,0,,6.0,1.0,cancel,,,,,,,11.0,in,Y,in
452,458,Bose Noise Cancelling Wireless Headphones 700 with Google Assistant,575563048.0,4.7,235,379.0,turn,0,,20.0,1.0,cancel,,lightweight,,,,,700.0,over,Y,over
453,459,Walkers Razor Flat Dark Earth American Flag,,4.4,7,47.99,the,0,,,1.0,reduct,,,,,23db,,23.0,,Y,over
454,460,Apple AirPods Pro,577856461.0,4.6,2245,219.0,active,1,in,24.0,,cancel,resist,,,,,,1.0,in,Y,in
455,461,"ONIKUMA K10 Gaming Headset,Stereo Bass Surround RGB Noise Cancelling Over Ear Headphones with Mic,for PS4 Xbox One PC Nintendo Switch Tablet Smartphone",,4.8,12,35.99,perfect,0,,,1.0,reduct,,550g,,20hz,3db,,50.0,,N,
456,462,"Bluetooth 5.0 True Wireless Earbuds Headphones w/ Charging Case, One-Step Pairing, IP67 Waterproof, 20Hrs Playtime In-Ear Headset Earphone Hands-free Earpiece Built-in Mic for iPhone/Android Black",586219737.0,4.6,86,28.99,why,1,,6.0,1.0,,proof,lightweight,,,,,4.0,,Y,
457,463,Beats Studio3 Wireless Over-Ear Noise Cancelling Headphones - Matte Black,571298612.0,4.1,127,229.99,beats,0,on,40.0,1.0,cancel,,9.17 oz,,,,,3.0,over,Y,on
458,464,"Bose QuietComfort Noise Cancelling Earbuds – True Wireless Headphones, Black",585374518.0,3.7,10,279.0,bose,0,,6.0,1.0,cancel,,,,,,,11.0,in,Y,in
459,465,Bose Noise Cancelling Wireless Headphones 700 with Google Assistant,575563048.0,4.7,235,379.0,turn,0,,20.0,1.0,cancel,,lightweight,,,,,700.0,over,Y,over
460,466,Walkers Razor Flat Dark Earth American Flag,,4.4,7,47.99,the,0,,,1.0,reduct,,,,,23db,,23.0,,Y,over
461,467,Apple AirPods Pro,577856461.0,4.6,2245,219.0,active,1,in,24.0,,cancel,resist,,,,,,1.0,in,Y,in
462,468,"ONIKUMA K10 Gaming Headset,Stereo Bass Surround RGB Noise Cancelling Over Ear Headphones with Mic,for PS4 Xbox One PC Nintendo Switch Tablet Smartphone",,4.8,12,35.99,perfect,0,,,1.0,reduct,,550g,,20hz,3db,,50.0,,N,
463,469,"Bluetooth 5.0 True Wireless Earbuds Headphones w/ Charging Case, One-Step Pairing, IP67 Waterproof, 20Hrs Playtime In-Ear Headset Earphone Hands-free Earpiece Built-in Mic for iPhone/Android Black",586219737.0,4.6,86,28.99,why,1,,6.0,1.0,,proof,lightweight,,,,,4.0,,Y,
464,470,"Bose QuietComfort Noise Cancelling Earbuds – True Wireless Headphones, Black",585374518.0,3.7,10,279.0,bose,0,,6.0,1.0,cancel,,,,,,,11.0,in,Y,in
465,471,Bose Noise Cancelling Wireless Headphones 700 with Google Assistant,575563048.0,4.7,235,379.0,turn,0,,20.0,1.0,cancel,,lightweight,,,,,700.0,over,Y,over
466,472,Walkers Razor Flat Dark Earth American Flag,,4.4,7,47.99,the,0,,,1.0,reduct,,,,,23db,,23.0,,Y,over
467,473,Apple AirPods Pro,577856461.0,4.6,2245,219.0,active,1,in,24.0,,cancel,resist,,,,,,1.0,in,Y,in
468,474,"ONIKUMA K10 Gaming Headset,Stereo Bass Surround RGB Noise Cancelling Over Ear Headphones with Mic,for PS4 Xbox One PC Nintendo Switch Tablet Smartphone",,4.8,12,35.99,perfect,0,,,1.0,reduct,,550g,,20hz,3db,,50.0,,N,
469,475,"Bluetooth 5.0 True Wireless Earbuds Headphones w/ Charging Case, One-Step Pairing, IP67 Waterproof, 20Hrs Playtime In-Ear Headset Earphone Hands-free Earpiece Built-in Mic for iPhone/Android Black",586219737.0,4.6,86,28.99,why,1,,6.0,1.0,,proof,lightweight,,,,,4.0,,Y,
470,476,Beats Studio3 Wireless Over-Ear Noise Cancelling Headphones - Matte Black,571298612.0,4.1,127,229.99,beats,0,on,40.0,1.0,cancel,,9.17 oz,,,,,3.0,over,Y,on
471,477,"Bose QuietComfort Noise Cancelling Earbuds – True Wireless Headphones, Black",585374518.0,3.7,10,279.0,bose,0,,6.0,1.0,cancel,,,,,,,11.0,in,Y,in
472,478,Bose Noise Cancelling Wireless Headphones 700 with Google Assistant,575563048.0,4.7,235,379.0,turn,0,,20.0,1.0,cancel,,lightweight,,,,,700.0,over,Y,over
473,479,Walkers Razor Flat Dark Earth American Flag,,4.4,7,47.99,the,0,,,1.0,reduct,,,,,23db,,23.0,,Y,over
474,480,Apple AirPods Pro,577856461.0,4.6,2245,219.0,active,1,in,24.0,,cancel,resist,,,,,,1.0,in,Y,in
475,481,"ONIKUMA K10 Gaming Headset,Stereo Bass Surround RGB Noise Cancelling Over Ear Headphones with Mic,for PS4 Xbox One PC Nintendo Switch Tablet Smartphone",,4.8,12,35.99,perfect,0,,,1.0,reduct,,550g,,20hz,3db,,50.0,,N,
476,482,"Bluetooth 5.0 True Wireless Earbuds Headphones w/ Charging Case, One-Step Pairing, IP67 Waterproof, 20Hrs Playtime In-Ear Headset Earphone Hands-free Earpiece Built-in Mic for iPhone/Android Black",586219737.0,4.6,86,28.99,why,1,,6.0,1.0,,proof,lightweight,,,,,4.0,,Y,
477,483,Beats Studio3 Wireless Over-Ear Noise Cancelling Headphones - Matte Black,571298612.0,4.1,127,229.99,beats,0,on,40.0,1.0,cancel,,9.17 oz,,,,,3.0,over,Y,on
478,484,Walkers Razor Flat Dark Earth American Flag,,4.4,7,47.99,the,0,,,1.0,reduct,,,,,23db,,23.0,,Y,over
479,485,Apple AirPods Pro,577856461.0,4.6,2245,219.0,active,1,in,24.0,,cancel,resist,,,,,,1.0,in,Y,in
480,486,"ONIKUMA K10 Gaming Headset,Stereo Bass Surround RGB Noise Cancelling Over Ear Headphones with Mic,for PS4 Xbox One PC Nintendo Switch Tablet Smartphone",,4.8,12,35.99,perfect,0,,,1.0,reduct,,550g,,20hz,3db,,50.0,,N,
481,487,"Bluetooth 5.0 True Wireless Earbuds Headphones w/ Charging Case, One-Step Pairing, IP67 Waterproof, 20Hrs Playtime In-Ear Headset Earphone Hands-free Earpiece Built-in Mic for iPhone/Android Black",586219737.0,4.6,86,28.99,why,1,,6.0,1.0,,proof,lightweight,,,,,4.0,,Y,
482,488,"Bose QuietComfort Noise Cancelling Earbuds – True Wireless Headphones, Black",585374518.0,3.7,10,279.0,bose,0,,6.0,1.0,cancel,,,,,,,11.0,in,Y,in
483,489,Beats Studio3 Wireless Over-Ear Noise Cancelling Headphones - Matte Black,571298612.0,4.1,127,229.99,beats,0,on,40.0,1.0,cancel,,9.17 oz,,,,,3.0,over,Y,on
484,490,Bose Noise Cancelling Wireless Headphones 700 with Google Assistant,575563048.0,4.7,235,379.0,turn,0,,20.0,1.0,cancel,,lightweight,,,,,700.0,over,Y,over
485,491,"Bose QuietComfort Noise Cancelling Earbuds – True Wireless Headphones, Black",585374518.0,3.7,10,279.0,bose,0,,6.0,1.0,cancel,,,,,,,11.0,in,Y,in
486,492,Bose Noise Cancelling Wireless Headphones 700 with Google Assistant,575563048.0,4.7,235,379.0,turn,0,,20.0,1.0,cancel,,lightweight,,,,,700.0,over,Y,over
487,493,Walkers Razor Flat Dark Earth American Flag,,4.4,7,47.99,the,0,,,1.0,reduct,,,,,23db,,23.0,,Y,over
488,494,Apple AirPods Pro,577856461.0,4.6,2245,219.0,active,1,in,24.0,,cancel,resist,,,,,,1.0,in,Y,in
489,495,"ONIKUMA K10 Gaming Headset,Stereo Bass Surround RGB Noise Cancelling Over Ear Headphones with Mic,for PS4 Xbox One PC Nintendo Switch Tablet Smartphone",,4.8,12,35.99,perfect,0,,,1.0,reduct,,550g,,20hz,3db,,50.0,,N,
490,496,"Bluetooth 5.0 True Wireless Earbuds Headphones w/ Charging Case, One-Step Pairing, IP67 Waterproof, 20Hrs Playtime In-Ear Headset Earphone Hands-free Earpiece Built-in Mic for iPhone/Android Black",586219737.0,4.6,86,28.99,why,1,,6.0,1.0,,proof,lightweight,,,,,4.0,,Y,
491,497,Beats Studio3 Wireless Over-Ear Noise Cancelling Headphones - Matte Black,571298612.0,4.1,127,229.99,beats,0,on,40.0,1.0,cancel,,9.17 oz,,,,,3.0,over,Y,on
492,498,"Bose QuietComfort Noise Cancelling Earbuds – True Wireless Headphones, Black",585374518.0,3.7,10,279.0,bose,0,,6.0,1.0,cancel,,,,,,,11.0,in,Y,in
493,499,Bose Noise Cancelling Wireless Headphones 700 with Google Assistant,575563048.0,4.7,235,379.0,turn,0,,20.0,1.0,cancel,,lightweight,,,,,700.0,over,Y,over
494,500,Walkers Razor Flat Dark Earth American Flag,,4.4,7,47.99,the,0,,,1.0,reduct,,,,,23db,,23.0,,Y,over
495,501,Apple AirPods Pro,577856461.0,4.6,2245,219.0,active,1,in,24.0,,cancel,resist,,,,,,1.0,in,Y,in
496,502,"ONIKUMA K10 Gaming Headset,Stereo Bass Surround RGB Noise Cancelling Over Ear Headphones with Mic,for PS4 Xbox One PC Nintendo Switch Tablet Smartphone",,4.8,12,35.99,perfect,0,,,1.0,reduct,,550g,,20hz,3db,,50.0,,N,
497,503,"Bluetooth 5.0 True Wireless Earbuds Headphones w/ Charging Case, One-Step Pairing, IP67 Waterproof, 20Hrs Playtime In-Ear Headset Earphone Hands-free Earpiece Built-in Mic for iPhone/Android Black",586219737.0,4.6,86,28.99,why,1,,6.0,1.0,,proof,lightweight,,,,,4.0,,Y,
498,504,"Bose QuietComfort Noise Cancelling Earbuds – True Wireless Headphones, Black",585374518.0,3.7,10,279.0,bose,0,,6.0,1.0,cancel,,,,,,,11.0,in,Y,in
499,505,Bose Noise Cancelling Wireless Headphones 700 with Google Assistant,575563048.0,4.7,235,379.0,turn,0,,20.0,1.0,cancel,,lightweight,,,,,700.0,over,Y,over
500,506,Walkers Razor Flat Dark Earth American Flag,,4.4,7,47.99,the,0,,,1.0,reduct,,,,,23db,,23.0,,Y,over
501,507,Apple AirPods Pro,577856461.0,4.6,2245,219.0,active,1,in,24.0,,cancel,resist,,,,,,1.0,in,Y,in
502,508,"ONIKUMA K10 Gaming Headset,Stereo Bass Surround RGB Noise Cancelling Over Ear Headphones with Mic,for PS4 Xbox One PC Nintendo Switch Tablet Smartphone",,4.8,12,35.99,perfect,0,,,1.0,reduct,,550g,,20hz,3db,,50.0,,N,
503,509,"Bluetooth 5.0 True Wireless Earbuds Headphones w/ Charging Case, One-Step Pairing, IP67 Waterproof, 20Hrs Playtime In-Ear Headset Earphone Hands-free Earpiece Built-in Mic for iPhone/Android Black",586219737.0,4.6,86,28.99,why,1,,6.0,1.0,,proof,lightweight,,,,,4.0,,Y,
504,510,Beats Studio3 Wireless Over-Ear Noise Cancelling Headphones - Matte Black,571298612.0,4.1,127,229.99,beats,0,on,40.0,1.0,cancel,,9.17 oz,,,,,3.0,over,Y,on
505,511,"Bose QuietComfort Noise Cancelling Earbuds – True Wireless Headphones, Black",585374518.0,3.7,10,279.0,bose,0,,6.0,1.0,cancel,,,,,,,11.0,in,Y,in
506,512,Bose Noise Cancelling Wireless Headphones 700 with Google Assistant,575563048.0,4.7,235,379.0,turn,0,,20.0,1.0,cancel,,lightweight,,,,,700.0,over,Y,over
507,513,Walkers Razor Flat Dark Earth American Flag,,4.4,7,47.99,the,0,,,1.0,reduct,,,,,23db,,23.0,,Y,over
508,514,Apple AirPods Pro,577856461.0,4.6,2245,219.0,active,1,in,24.0,,cancel,resist,,,,,,1.0,in,Y,in
509,515,"ONIKUMA K10 Gaming Headset,Stereo Bass Surround RGB Noise Cancelling Over Ear Headphones with Mic,for PS4 Xbox One PC Nintendo Switch Tablet Smartphone",,4.8,12,35.99,perfect,0,,,1.0,reduct,,550g,,20hz,3db,,50.0,,N,
510,516,"Bluetooth 5.0 True Wireless Earbuds Headphones w/ Charging Case, One-Step Pairing, IP67 Waterproof, 20Hrs Playtime In-Ear Headset Earphone Hands-free Earpiece Built-in Mic for iPhone/Android Black",586219737.0,4.6,86,28.99,why,1,,6.0,1.0,,proof,lightweight,,,,,4.0,,Y,
511,517,Beats Studio3 Wireless Over-Ear Noise Cancelling Headphones - Matte Black,571298612.0,4.1,127,229.99,beats,0,on,40.0,1.0,cancel,,9.17 oz,,,,,3.0,over,Y,on
512,518,"Bose QuietComfort Noise Cancelling Earbuds – True Wireless Headphones, Black",585374518.0,3.7,10,279.0,bose,0,,6.0,1.0,cancel,,,,,,,11.0,in,Y,in
513,519,Bose Noise Cancelling Wireless Headphones 700 with Google Assistant,575563048.0,4.7,235,379.0,turn,0,,20.0,1.0,cancel,,lightweight,,,,,700.0,over,Y,over
514,520,Walkers Razor Flat Dark Earth American Flag,,4.4,7,47.99,the,0,,,1.0,reduct,,,,,23db,,23.0,,Y,over
515,521,Apple AirPods Pro,577856461.0,4.6,2245,219.0,active,1,in,24.0,,cancel,resist,,,,,,1.0,in,Y,in
516,522,"ONIKUMA K10 Gaming Headset,Stereo Bass Surround RGB Noise Cancelling Over Ear Headphones with Mic,for PS4 Xbox One PC Nintendo Switch Tablet Smartphone",,4.8,12,35.99,perfect,0,,,1.0,reduct,,550g,,20hz,3db,,50.0,,N,
517,523,"Bluetooth 5.0 True Wireless Earbuds Headphones w/ Charging Case, One-Step Pairing, IP67 Waterproof, 20Hrs Playtime In-Ear Headset Earphone Hands-free Earpiece Built-in Mic for iPhone/Android Black",586219737.0,4.6,86,28.99,why,1,,6.0,1.0,,proof,lightweight,,,,,4.0,,Y,
518,524,Beats Studio3 Wireless Over-Ear Noise Cancelling Headphones - Matte Black,571298612.0,4.1,127,229.99,beats,0,on,40.0,1.0,cancel,,9.17 oz,,,,,3.0,over,Y,on
519,525,"Bose QuietComfort Noise Cancelling Earbuds – True Wireless Headphones, Black",585374518.0,3.7,10,279.0,bose,0,,6.0,1.0,cancel,,,,,,,11.0,in,Y,in
520,526,Bose Noise Cancelling Wireless Headphones 700 with Google Assistant,575563048.0,4.7,235,379.0,turn,0,,20.0,1.0,cancel,,lightweight,,,,,700.0,over,Y,over
521,527,Walkers Razor Flat Dark Earth American Flag,,4.4,7,47.99,the,0,,,1.0,reduct,,,,,23db,,23.0,,Y,over
522,528,Apple AirPods Pro,577856461.0,4.6,2245,219.0,active,1,in,24.0,,cancel,resist,,,,,,1.0,in,Y,in
523,529,"ONIKUMA K10 Gaming Headset,Stereo Bass Surround RGB Noise Cancelling Over Ear Headphones with Mic,for PS4 Xbox One PC Nintendo Switch Tablet Smartphone",,4.8,12,35.99,perfect,0,,,1.0,reduct,,550g,,20hz,3db,,50.0,,N,
524,530,"Bluetooth 5.0 True Wireless Earbuds Headphones w/ Charging Case, One-Step Pairing, IP67 Waterproof, 20Hrs Playtime In-Ear Headset Earphone Hands-free Earpiece Built-in Mic for iPhone/Android Black",586219737.0,4.6,86,28.99,why,1,,6.0,1.0,,proof,lightweight,,,,,4.0,,Y,
525,531,Beats Studio3 Wireless Over-Ear Noise Cancelling Headphones - Matte Black,571298612.0,4.1,127,229.99,beats,0,on,40.0,1.0,cancel,,9.17 oz,,,,,3.0,over,Y,on
526,532,"Bose QuietComfort Noise Cancelling Earbuds – True Wireless Headphones, Black",585374518.0,3.7,10,279.0,bose,0,,6.0,1.0,cancel,,,,,,,11.0,in,Y,in
527,533,Bose Noise Cancelling Wireless Headphones 700 with Google Assistant,575563048.0,4.7,235,379.0,turn,0,,20.0,1.0,cancel,,lightweight,,,,,700.0,over,Y,over
528,534,Walkers Razor Flat Dark Earth American Flag,,4.4,7,47.99,the,0,,,1.0,reduct,,,,,23db,,23.0,,Y,over
529,535,Apple AirPods Pro,577856461.0,4.6,2245,219.0,active,1,in,24.0,,cancel,resist,,,,,,1.0,in,Y,in
530,536,"ONIKUMA K10 Gaming Headset,Stereo Bass Surround RGB Noise Cancelling Over Ear Headphones with Mic,for PS4 Xbox One PC Nintendo Switch Tablet Smartphone",,4.8,12,35.99,perfect,0,,,1.0,reduct,,550g,,20hz,3db,,50.0,,N,
531,537,"Bose QuietComfort Noise Cancelling Earbuds – True Wireless Headphones, Black",585374518.0,3.7,10,279.0,bose,0,,6.0,1.0,cancel,,,,,,,11.0,in,Y,in
532,538,Bose Noise Cancelling Wireless Headphones 700 with Google Assistant,575563048.0,4.7,235,379.0,turn,0,,20.0,1.0,cancel,,lightweight,,,,,700.0,over,Y,over
