name,ne_ID,rating,num_of_rating,price,about,feat_labels,feat_values
5 in 1 Wireless Headphones for MP3 PC TV Black,9SIANRDBTW3109, , ,19.89,"Introductions: If you expect to listen to music or make telephone call more conveniently when you are running, driving car, walking, etc, you cannot miss this 5 in 1 Wireless Headphones for MP3 PC TV Black which is really an ideal product for sports or other active use! With meticulous craftsmanship, this pair of headphones feature high-quality sound reproduction. With this pair of stereo earphones, you can enjoy maximum sound quality experience. For compact size and light weight, the headphones are also quite easy to carry and comfortable to use. Specifications: Receiver: 1. Frequency Range: 86 - 108 MHz 2. Reception Mode: FM 3. Distortion: = <2% Emitter: 1. Emission Frequency: 86 - 0.5MH z 2. Modulation Mode: FM 4. Power: 2 x AAA Batteries or 4.5 DC (Not Included) 5. Dimensions: 6.3"" x 3.15"" x 7.09"" / 16cm x 8cm x 18 cm (L x W x H) 6. Weight: 431g / 15.2 oz 7. Impedance: 32O Package Includes: 1 x Wireless Headphone 1 x FM Transmitter 1 x Audio Cable","['Type ', 'Color ', 'Wireless Type ', 'Compatibility ', 'Date First Available ']","['Headphone', 'Black', 'Bluetooth', 'Universal', 'July 03, 2020']"
E-books S39 Running Sports Gaming Headphones with Soft Over-Ear Hooks for Apple iOS Android (Come with a 3.5mm splitter cable) - Red Black,9SIAFPJ6U77308,78%,59,13.49," Model Number S39 Features - STEREO BASS: High-performance stereo sound and superb bass sound. The sound is not only full and warm but delivers exciting sound with strong bass and good clarity. - LIGHTWEIGHT & CONFORTABLE: Soft earhooks and soft earpads enhance wearing comfort and sound quality. The padding on the earpads allows nice touch on ears for even the longest listening sessions. - IN-LINE CONTROL & 3.5MM SPLITTER CABLE: Comes in handy when you want to quickly change the volume or answer a phone call. Come with a 3.5 mm headphone/microphone splitter cable to connect a headphone to smartphones, tablets or PC. Universal compatible with Android and iOS. - INDOOR GAMING & OUTDOOR ACTIVITIES: It is a perfect companion for workouts, running, gaming or any other outdoor activities where it helps bring another level of fun to any adventure. Specification - Product Weight: 1.2 oz (35g) ( 0.07 lbs) - Headset Driver Unit: 40mm - Frequency Response: 20 - 22, 000Hz - Connector: 3.5 mm Gold-Plated Jack Plug - Sensitivity: 102 ± 3dB S. P. L at 1KHz - Cord Length: 4Feet ± 0.1F eet ( 1.2M ± 0.03M ) In the Box - Headphones - 3.5 mm Splitter Cable - User Manual Why Choose Us We want you to be our next satisfied customer. - Industry Specific Knowledge - Developing Innovative Products - Global & Local Experience - 100% Satisfaction Guarantee - Passionate & Honest Technical Support Team Customer Service Please feel free reach out with any questions or concerns. We'd love to hear from you and strive for 5 stars customer service. Your overall satisfaction is our goal. Just remember, we’re always an email away if you need help. We read all the words and try to do better all the time. Important Product names or boxes may not be the exact same as you saw on the web pages. We now offer multiple languages on some packages.","['Brand ', 'Model ', 'Type ', 'Color ', 'Driver Unit ', 'Frequency Response ', 'Connector ', 'Cord Length ', 'Weight ', 'Microphone Sensitivity ', 'Compatibility ', 'Date First Available ']","['E-books', 'S39', 'On-Ear', 'Black/Red', '40mm', '20 - 22,000Hz', '3.5 mm Gold-Plated Jack Plug', '4Feet ± 0.1Feet (1.2M ± 0.03M)', '1.2oz (35g) (0.07lbs)', '102 ± 3dB S.P.L at 1KHz', 'Universal', 'July 25, 2018']"
JVC  HA-EB75 (Blue) Ear-Clip Headphone For Light Sports With Bass Enhancement,9SIA4M51Z23700,73%,"2,346",12.59,,"['Brand ', 'Model ', 'Type ', 'Color ', 'Driver Unit ', 'Frequency Response ', 'Input Impedance ', 'Power Supply ', 'Sensitivity ', 'Connector ', 'Ear Coupling ', 'Cord Length ', 'Weight ', 'Features ', 'Date First Available ']","['JVC', 'HA-EB75', 'Sport', 'Blue', '13.5mm', '16Hz-20KHz', '16 ohms', 'Max. Input Capability: 200mW(IEC)', '105 dB/mW', '3.5mm', 'In-Ear', '3.94 ft. (1.2m)', '0.46 oz. (without cord)', 'Sports ear clip headphones with adjustable clip structure which has five selectable positions for secure fitSplash-proof ideal for sports and exercisePowerful sound with bass boosting earpieces and 13.5mm Neodymium driver unit3.94ft(1.2m) cord with gold-plated iPhone-compatible plug', 'September 11, 2019']"
Panasonic White RPHJE125W Ergo Fit In Ear Headphones,9SIA05Y8WM1560,77%,161,9.99,"Technical InformationConnectivity Technology: WiredCable Length: 3.61 ftSound Mode: StereoImpedance: 16 OhmMinimum Frequency Response: 10 HzMaximum Frequency Response: 24 kHzConnector Plating: Nickel PlatedFeatures: ErgoFitFeatures: ComfortableEarpieceEarpiece Design: EarbudEarpiece Type: BinauralDriver Size: 0.35""Interfaces/PortsHost Interface: Mini-phonePhysical CharacteristicsColor: WhiteForm Factor: In-ear","['Brand ', 'Model ', 'Type ', 'Color ', 'Driver Unit ', 'Frequency Response ', 'Input Impedance ', 'Option ', 'Date First Available ']","['Panasonic', 'RPHJE125W', 'In-Ear', 'White', '9mm', '10Hz-24KHz', '16 ohms', 'N/A', 'February 21, 2019']"
Sennheiser HD 100 Wired On-Ear Headphones (508596) - Black,9SIAKVHA8C2898,92%,119,65.00,,"['Brand ', 'Model ', 'Type ', 'Frequency Response ', 'THD ', 'Input Impedance ', 'Sensitivity ', 'Connector ', 'Cord Length ', 'Weight ', 'Features ', 'Package Contents ', 'Date First Available ']","['Sennheiser', 'HD 100', 'On-Ear', '18Hz-18KHz (-10 dB)', '< 0.5 % (1 kHz, 100 dB SPL)', '26 ohms', '110 dB SPL @ 1 kHz, 1V RMS', '3.5mm', '4.59 ft.', '0.25 lb.', 'Lightweight, foldable headphones for easy on-the-go storage.Closed-back on-ear headphones reduce unwanted background noise for your comfort.Tough and tangle-free cable for long-lasting listening enjoyment.', 'HD 100 on-ear headphones3.5 mm angled plug', 'October 16, 2019']"
JBL ENDURSPRNTBK Endurance SPRINT Wireless Sports Headphones - Black,0TH-001X-003E9, , ,$49.95,,"['Brand ', 'Series ', 'Model ', 'Type ', 'Color ', 'Driver Unit ', 'Frequency Response ', 'Input Impedance ', 'Sensitivity ', 'Wireless Type ', 'Operating Time ', 'Features ', 'Package Contents ', 'Date First Available ']","['JBL', 'Endurance SPRINT', 'JBLENDURSPRINTBAM', 'In-Ear', 'Black', '10mm', '20Hz–20KHz', '16 ohms', '-20dB at 1kHz/1mW (dB)', 'Bluetooth 4.2', 'Speed Charging time (hours): 2.0Maximum music play time (hours): 8.0', '8 hours of wireless playback with Speed Charge batteryMagHookNever hurt. Never fall out.WaterproofTouch controlsHands-free calls', 'Headphones - Endurance SPRINT3 sizes of ear tipsCharging cable1 x Enhancer1 x Warranty/Warning (W / !)1 x Safety Sheet/QSG (S / i)', 'October 23, 2019']"
JBL Endurance DIVE Waterproof Wireless Sport In-Ear Headphones with Built-In MP3 Player (Red),9SIAE4HB2Z4698,92%,39,$89.95,,"['Brand ', 'Model ', 'Type ', 'Color ', 'Driver Unit ', 'Frequency Response ', 'Wireless Type ', 'Operating Time ', 'Features ', 'Package Contents ', 'Date First Available ']","['JBL', 'JBLENDURDIVERAM', 'In-Ear', 'Red', '10mm', '20Hz–20KHz', 'Bluetooth', '8 Hours', '8 hours of wireless playback with Speed Charge batteryBuilt-in MP3 PlayerPowerHookNever hurt. Never fall out.WaterproofTouch controlsHands-free callsProtective Pouch', 'Endurance DIVE Headphones3 sizes of ear tips1 x EnhancerCharging cableSport Carry Pouch1 x Warranty/Warning (W / !)1 x Safety Sheet/QSG (S / i)', 'March 02, 2020']"
JBL ENDURDIVEBLK Endurance DIVE Wireless Sports Headphones with MP3 Player - Red,9SIAE4HB2Z4685,92%,39,$89.95,,"['Brand ', 'Model ', 'Type ', 'Color ', 'Driver Unit ', 'Frequency Response ', 'Connector ', 'Wireless Type ', 'Operating Time ', 'Compatibility ', 'Features ', 'Package Contents ', 'Date First Available ']","['JBL', 'JBLENDURDIVEBAM', 'In-Ear', 'Black', '10mm', '20Hz–20KHz', 'Yes', 'Bluetooth', '8 Hours', 'N/A', '8 hours of wireless playback with Speed Charge batteryBuilt-in MP3 PlayerPowerHookTMNever hurt. Never fall out.WaterproofTouch controlsHands-free callsProtective Pouch', 'Endurance DIVE Headphones3 sizes of ear tips1 x EnhancerCharging cableSport Carry Pouch1 x Warranty/Warning (W / !)1 x Safety Sheet/QSG (S / i)', 'March 02, 2020']"
"JoyFul Heart Sports Bluetooth Headphones – Noise Cancelling Wireless Headset with 8 Hour Battery – Waterproof Bluetooth Earbuds Ideal for Use as Sports,Running, or Workout Headphones(JH-800-Red)",9SIAJ7WA603521,74%,304,$29.46,"1. DESIGNED FOR THE HEAVY WORKOUTS: JoyFul Heart workout headphones are designed to deliver superb performance even during heavy workouts. They are comfortable, lightweight, and have ear hooks that keep them in place, making them ideal for running, hiking, cycling, gym, and more.2. USES THE LATEST, MOST RELIABLE TECHNOLOGYOur Bluetooth headphones use the latest Bluetooth 4.1+EDR technology to deliver excellent Hi-Fi transmissions at all times. They have a built-in mic for voice calls, and can also pair with two Bluetooth devices simultaneously, making them even more convenient.3. 100% WATER AND SWEAT PROOFThese sports headphones have an IPX7 waterproof rating, making them perfect for use in wet weather, or sweaty workouts. They give you the peace of mind that your wireless headset will not be damaged by water, so you can concentrate on your workouts better.4. AMAZING SOUND QUALITYUnlike competing Bluetooth earbuds that output flat audio, our wireless headphones deliver rich sounds across all ranges. You will love the crisp and clear highs, and the rumbling bass. It makes every song you listen to a whole new experience.5. 8 HOURS NON-STOP PLAYTIMEEnjoy an astounding 8 hours of uninterrupted playtime from a single charge. Very few Bluetooth headphones can match that. What is more, it takes less than 2 hours to fully charge. You also get a 100% money back guarantee with every purchase. Click 'Add to Cart' now! If have any problem, please send email firstDobacner HEART JH-800 Bluetooth Headphones Waterproof Wireless Earbuds for SportsTHE LAST WORKOUT HEADPHONES YOU WILL EVER BUYPerfect for All Types of WorkoutsAre you a workout enthusiast but are frustrated by most wireless Bluetooth headphones available in the market? Are you looking for sports headphones that stay in place during workouts and don’t have wires getting in your face as you run or jog? Dobacner Bluetooth earphones are just what you are looking for. They have comfortable ear hooks that hold them in place, and a miniature neckband design that does not leave any wires dangling. They are therefore perfect as workout headphones, running headphones, hiking headphones, cycling headphones, and more.Hi-Fi Transmission and Energy EfficientWe equipped our sports headphones with the latest Bluetooth 4.1+EDR chip that delivers high quality transmission at all distances. You are going to receive a clear signal up to 30ft away in open space, or 10ft in spaces with obstacles. They are also very energy efficient, and will last up to 8 hours on a single charge. It takes less than 2 to fully charge them.Delivers Clear Crisp Sound Our over ear headphones are made to deliver unbelievably high-quality sound across all ranges. You will love the crisp sound that makes every time you wear them a whole new musical experience.Here are reasons you will love our sports headphones:· Ideal for all workouts and exercises· IPX7 waterproof rating· Uses the latest Bluetooth technology· Delivers high quality sound· Up to 8 hours non-stop playtimeClick ‘Add to Cart’ now and get these high quality wireless Bluetooth headphones.We hope you are going to love them.","['Brand ', 'Series ', 'Model ', 'Type ', 'Color ', 'Connector ', 'Ear Coupling ', 'Wireless Type ', 'Distance ', 'Compatibility ', 'Option ', 'Date First Available ']","['JoyFul Heart', 'Earbud Headphone', 'Wireless Bluetooth Headphones', 'Headset', 'Red', 'Bluetooth/Wireless', 'Earbud', 'Bluetooth', 'receive a clear signal up to 30ft away in open space, or 10ft in spaces with obstacles', 'Universal', 'Normal Edition', 'October 04, 2019']"
Sony MDR-7506 Professional Headphone,9SIAMG8BJR8130,63%,19,129.00, The MDR-7506 is a large diaphragm foldable headphone designed for professional studio and live/broadcast applications Connects with your devices via a cord to ensure worry-free signal quality while listening Listen to distinct sounds from both the speakers in stereo sound mode Listen to deep lows and euphoric highs with a frequency range of sound from 10 Hz-20 kHz Mini-phone ( 3.5 mm) connector provides versatile and secure connectivity Ear-cup design provides optimum comfort and noise isolation,"['Brand ', 'Model ', 'Type ', 'Color ', 'Connector ', 'Ear Coupling ', 'Cord Length ', ' ', 'Date First Available ']","['Sony', 'Newegg_Delete', 'Headphone', 'Black', 'Mini-phone', 'Over-the-head', '9.80 ft', '1.4', 'May 27, 2020']"
JBL Blue JBLENDURSPRINTUAM Yes Connector Waterproof Wireless In-Ear Sport Headphones,9SIA1CZ9PM2970,86%,"2,151",38.95,,"['Brand ', 'Model ', 'Type ', 'Color ', 'Driver Unit ', 'Frequency Response ', 'Connector ', 'Wireless Type ', 'Operating Time ', 'Features ', 'Package Contents ', 'Date First Available ']","['JBL', 'JBLENDURSPRINTUAM', 'In-Ear', 'Blue', '10mm', '20Hz–20KHz', 'Yes', 'Bluetooth', '8 Hours', '8 hours of wireless playback with Speed Charge batteryMagHookNever hurt. Never fall out.WaterproofTouch controlsHands-free calls', 'Headphones - Endurance SPRINT3 sizes of ear tipsCharging cable1 x Enhancer1 x Warranty/Warning (W / !)1 x Safety Sheet/QSG (S / i)', 'July 31, 2019']"
Belkin Rockstar Headphones With Lightning Connector,9SIA24GA5D7818,88%,"16,361",33.38,NULLNULL,"['Brand ', 'Type ', 'Color ', 'Ear Coupling ', ' ', 'Date First Available ']","['Belkin', 'Earbud', 'Black', 'Binaural', '0.26', 'October 03, 2019']"
Frisby FHP-910 Portable Foldable On-Ear Stereo Headphones  w/ Microphone & Volume Control,9SIA1643UD6540,81%,295,11.95,"The Frisby FHP-910 is perfect for those who are on the go with style. The reinforced foldable design makes it easy to bring your headphones with you in your bag or leave them in your desk drawer while saving space. These headphones have an in-line microphone for hands-free calling, and media playback controls for your convenience. The on-ear pads relieve pressure and allows for minimum noise while you are listening to your favorite songs. Using quality materials the reinforced foldable design is rugged while creating an elegant design. Quality ear cushion materials provide durability while delivering comfort and passive ambient noise suppression. Omni directional microphone offers noise cancelling and optimum isolation from ambient noise. This headphone set is easy to use, just plug and play using a standard universal 3.5 mm stereo plug. It is designed to work with any device that uses a stereo audio source including your desktop or laptop. Included with the headphones is our 1 year limited warranty that covers manufacture defects. *****Connection Wired, Interface 3.5 mm Stereo, Microphone Inline, Weight 4 ounces, Cable Length 5 ft, Headphone Speaker 40 mm, Impedance 32 ohms, Frequency Response 20 - 20000 Hz, Sensitivity 108 dB, Controls-Play/Pause/Next/Volume/Answer/Hangup*****","['Brand ', 'Type ', 'Color ', 'Sensitivity ', 'Connector ', 'Ear Coupling ', 'Cord Length ', 'Wireless Type ', 'Date First Available ']","['Frisby', 'On-Ear', 'Black', '108 dB/mW', '3.5mm', 'Supra-aural', '3.0 feet  - 5.0 feet', 'No', 'February 08, 2016']"
KOCASO Foldable Wireless Headsets Wireless 4.1 Sport Neckband Stereo Headphones Sweatproof Earphones Earbuds w/Mic for Running Hiking,9SIAK6U9F22774,69%,13,24.12,"*Foldable Neckband & Retract Earbuds: The sweat-proof earphones with foldable and durable neckband, fashionable and lightweight. It provides a comfortable and firm fit on your neck when you are exercising. You can enjoy your leisure time while almost forgetting the existence of earphones. The retractable cable is anti-winding and anti-messy; it is optimal for running, jogging, walking, cycling, etc. No worry about sweat-damage. *Wireless 4.1 Technology: Advanced CSR chip provides stable paring with your Wireless enabled device and supports the connections with two devices at the same time, also supports automatically connecting after the first successful pairing. *Superior Sound Quality: Adopt high-sensitive microphone with noise cancellation technology to reduce ambient noise, grasp the details of voice and offer crystal clear sound even in a noisy environment. Feature with excellent acoustic components that produce incredible sound quality with deep bass, balanced midrange and crystal clear treble. *Never Miss Any Call: When there is an incoming call, the Wireless earphone will alert you by vibration, not miss any call even if you are in sports or even in a noisy environment. Its built-in high-sensitive microphone provides clear hands-free call. *18Hrs Work Time: Built-in 300mAh rechargeable lithium battery lasts up to 18 hours of talking time / 10 hours of music playing time and more than 300 hours of standby time per charge cycle. It supports iOS device power display and low battery alarm, allowing you to enjoy your music without any worries. Comfortable & Secure Fit The ergonomic earbuds fit your ears safely, ensuring a comfortable wearing throughout the day, and will not fall off even during running, fitness or general exercise. Super Lightweight Neck-Behind Design The unique neckband design is stylish and elegant, and is ideal for sports. It is super lightweight with no pressure on the neck, and can ensure comfort even for a whole-day wearing. Get Fitted Auto retractable earbuds allows you to pull the retractable wire to the length you want and press the retract button can store the earbuds wire automatically. No more worry about tangling or messy. Broadcast Phone Number When there is an incoming call, the headset will prompt phone number '134' with vibration. Click MFB to answer or just operate on your mobile phone. Active Siri Simply double press the +button on the headband to active Siri, answer and end calls, adjust volume, play, pause and skip songs. So convenient!","['Brand ', 'Series ', 'Type ', 'Color ', 'Driver Unit ', 'Input Impedance ', 'Connector ', 'Ear Coupling ', 'Cord Length ', 'Weight ', 'Noise Cancelling ', 'Wireless Type ', 'Compatibility ', 'Option ', 'Date First Available ']","['KOCASO', 'Sports Series', 'Behind the Neck', 'Hot Pink', '10mm', '12 ohms', 'Quick Disconnect Connector', 'Binaural', '< 3.0 feet', '0.16lbs', 'Active', 'Bluetooth', 'Universal', 'Android', 'July 02, 2019']"
